id,surname,forename,initials,age_text,honours,date_of_death,date_of_death2,rank,regiment,secondary_regiment,unitshipsquadron,country,servicenumberexport,cemeterymemorial,gravereference,additionalinformation,
815658,THOMAS,GEORGE WILLIAM,G W,34,,01/07/1916,02/07/1916,Lance Corporal,The King's (Liverpool Regiment),,17th Bn.,France,'16031',THIEPVAL MEMORIAL,Pier and Face 1 D  8 B and 8 C.,"Son of Mrs. Emma Thomas, of 12, Beresford Rd., Wallasey, Cheshire, and the late George Edward Thomas."
815659,THOMAS,GRIFFITH EDWIN RHYS,G E R,20,,15/09/1916,,Private,London Regiment (Prince of Wales' Own Civil Service Rifles),,1st/15th Bn.,France,'532557',THIEPVAL MEMORIAL,Pier and Face 13 C.,"Son of Margaretta Letitia Thomas, of ""St. Cadoc"", High Walls Rd., Dinas Powis, Glam, and the late Joseph Thomas."
815661,THOMAS,HARRY,H,19,,01/07/1916,,Corporal,Cheshire Regiment,,"""A"" Coy. 1st/5th Bn.",France,'2376',THIEPVAL MEMORIAL,Pier and Face 3 C and 4 A.,"Son of William Henry and Ellen Thomas, of 13, Heyes St., Altrincham, Cheshire."
815662,THOMAS,HENRY,H,24,,03/09/1916,,Lance Serjeant,Gloucestershire Regiment,,13th Bn.,France,'18465',THIEPVAL MEMORIAL,Pier and Face 5 A and 5 B.,Son of the late Edward and Ann Thomas.
815663,THOMAS,HENRY,H,,,21/11/1916,,Private,Royal Warwickshire Regiment,,11th Bn.,France,'27799',THIEPVAL MEMORIAL,Pier and Face 9 A  9 B and 10 B.,
815664,THOMAS,HENRY GEORGE,H G,25,M M,05/08/1916,,Corporal,Queen's Own (Royal West Kent Regiment),,6th Bn.,France,'G/567',THIEPVAL MEMORIAL,Pier and Face 11 C.,"Son of Walter and Jane Thomas, of 34, Albany Rd., Chislehurst, Kent."
815665,THOMAS,HENRY JOHN,H J,24,,10/07/1916,,Private,Royal Welsh Fusiliers,,13th Bn.,France,'18057',THIEPVAL MEMORIAL,Pier and Face 4 A.,"Son of Mrs. Sarah Ann Thomas, of 40, Tynybedw St., Treorchy (Rhondda), Glam."
815666,THOMAS,HERBERT,H,18,,15/09/1916,,Private,Bedfordshire Regiment,,8th Bn.,France,'20013',THIEPVAL MEMORIAL,Pier and Face 2 C.,"Son of Robert and Mary Thomas, of Down Hall, Abington Pigotts, Royston, Herts."
815667,THOMAS,HERBERT ALDRIDGE,H A,21,,07/10/1916,,Serjeant,London Regiment (Post Office Rifles),,(2297). 1st/8th Bn.,France,'370585',THIEPVAL MEMORIAL,Pier and Face 9 C and 9 D.,"Only son of Herbert and Katherine Thomas, of 68, Arnott Rd., East Dulwich, London. A Post Office sorter."
815668,THOMAS,HERBERT EDWARD,H E,,,04/05/1917,,Private,Sherwood Foresters (Notts and Derby Regiment),,2nd/5th Bn.,France,'202872',THIEPVAL MEMORIAL,Pier and Face 10 C  10 D and 11 A.,
815669,THOMAS,HERBERT MIDDLETON,H M,24,,16/09/1916,,Private,Welsh Guards,,1st Bn.,France,'507',THIEPVAL MEMORIAL,Pier and Face 7 D.,"Son of Mary Ellen Thomas, of 60, Horbury St., Elton, Bury, and the late William Thomas."
815670,THOMAS,HERBERT WILLIAM,H W,21,,07/10/1916,,Private,King's Own Yorkshire Light Infantry,,7th Bn.,France,'18822',THIEPVAL MEMORIAL,Pier and Face 11 C and 12 A.,"Son of John and Gertrude Thomas, of 37, Spring Hill, Sheffield."
815671,THOMAS,HAYDN ISAIAH PRICE,H I P,22,,29/06/1916,,Corporal,Royal Field Artillery,,"""Z"" 29th T.M. Bty.",France,'97573',THIEPVAL MEMORIAL,Pier and Face 1 A and 8 A.,"Son of Mr. and Mrs. D. W. Thomas, of ""Pleasant View,"" Trealaw (Rhondda), Glam."
815672,THOMAS,HONORATUS LEIGH MURRON,H L M,,,15/09/1916,,Second Lieutenant,Bedfordshire Regiment,,8th Bn.,France,,THIEPVAL MEMORIAL,Pier and Face 2 C.,
815673,THOMAS,HORACE WYNDHAM,H W,26,,03/09/1916,,Second Lieutenant,Rifle Brigade,,14th Bn. attd. 16th Bn.,France,,THIEPVAL MEMORIAL,Pier and Face 16 B and 16 C.,"Son of the Rev. Morgan Thomas and Mary Priscilla Thomas, of Bettws Rectory, Bridgend, Glam. Educated at King's College Cambridge (B.A.), 2nd Class History Tripos. Rugby Blue and Welsh Rugby International; Cambridge Cricket Crusader and Member of the Cambridge University Dramatic Society. Engaged in the Mercantile Service, Calcutta, for 3 years, which he voluntarily gave up to join the Forces in 1916."
815674,THOMAS,HOWELL,H,,,30/10/1916,,Corporal,Royal Welsh Fusiliers,,9th Bn.,France,'37952',THIEPVAL MEMORIAL,Pier and Face 4 A.,
815675,THOMAS,HUGH GARETH,H G,,,30/07/1916,,Second Lieutenant,Gloucestershire Regiment,,8th Bn.,France,,THIEPVAL MEMORIAL,Pier and Face 5 A and 5 B.,
815676,THOMAS,JABEZ,J,25,,10/07/1916,,Lance Serjeant,Royal Welsh Fusiliers,,13th Bn.,France,'17167',THIEPVAL MEMORIAL,Pier and Face 4 A.,"Son of John and Mary Thomas, of 3, Hill's Terrace, Regent St. West, Briton Ferry, Glam."
815677,THOMAS,JAMES,J,32,,25/09/1916,,Private,Welsh Guards,,1st Bn.,France,'1913',THIEPVAL MEMORIAL,Pier and Face 7 D.,Son of the late Morris and Martha Thomas.
815678,THOMAS,JAMES,J,,,07/02/1917,,Able Seaman,Royal Naval Volunteer Reserve,,Drake Bn. R.N. Div.,France,'Tyneside Z/6961',THIEPVAL MEMORIAL,Pier and Face 1 A.,
815679,THOMAS,JAMES,J,,,16/08/1916,,Private,East Surrey Regiment,,9th Bn.,France,'9053',THIEPVAL MEMORIAL,Pier and Face 6 B and 6 C.,
815680,THOMAS,JAMES,J,,,04/09/1916,,Private,Duke of Wellington's (West Riding Regiment),,9th Bn.,France,'16565',THIEPVAL MEMORIAL,Pier and Face 6 A and 6 B.,
815681,THOMAS,JAMES,J,,,11/07/1916,,Private,The King's (Liverpool Regiment),,19th Bn.,France,'17962',THIEPVAL MEMORIAL,Pier and Face 1 D  8 B and 8 C.,
815682,THOMAS,JAMES,J,,,06/09/1915,,Sapper,Royal Engineers,,178th Tunnelling Coy.,France,'102784',THIEPVAL MEMORIAL,Pier and Face 8 A and 8 D.,
815683,THOMAS,JAMES ALEX,J A,15,,30/07/1916,,Private,The King's (Liverpool Regiment),,17th Bn.,France,'32485',THIEPVAL MEMORIAL,Pier and Face 1 D  8 B and 8 C.,"Son of Ann Thomas of 15, Ismay St. Walton, Liverpool, and the late Charles W. J. Thomas."
815684,THOMAS,JAMES THOMAS,J T,22,,04/09/1916,,Private,The Buffs (East Kent Regiment),,"""A"" Coy. 8th Bn.",France,'S/10835',THIEPVAL MEMORIAL,Pier and Face 5 D.,"Son of Thomas Walter and Ellen Thomas, of 22, Haddo St., West Greenwich, London."
815685,THOMAS,JOHN,J,,,25/09/1916,,Private,Welsh Guards,,1st Bn.,France,'1838',THIEPVAL MEMORIAL,Pier and Face 7 D.,
815686,THOMAS,JOHN,J,,,29/07/1916,,Private,Cheshire Regiment,,11th Bn.,France,'17949',THIEPVAL MEMORIAL,Pier and Face 3 C and 4 A.,
815687,THOMAS,JOHN,J,40,,14/07/1916,,Private,East Yorkshire Regiment,,8th Bn.,France,'18089',THIEPVAL MEMORIAL,Pier and Face 2 C.,"Husband of Blanche Thomas, of II, Broade St., Fenton, Stoke-on-Trent."
815688,THOMAS,JOHN,J,,,12/09/1916,,Private,Grenadier Guards,,4th Bn.,France,'20844',THIEPVAL MEMORIAL,Pier and Face 8 D.,
815689,THOMAS,JOHN,J,,,10/07/1916,,Private,Welsh Regiment,,16th Bn.,France,'23800',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,
815690,THOMAS,JOHN,J,21,,06/07/1916,,Private,Royal Welsh Fusiliers,,"""C"" Coy. 17th Bn.",France,'26190',THIEPVAL MEMORIAL,Pier and Face 4 A.,"Son of the late John Thomas, of 45, Regent St. East, Briton Ferry, Glam."
815691,THOMAS,JOHN,J,24,,18/07/1916,,Private,Welsh Regiment,,2nd Bn.,France,'27421',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,"Son of Mrs. Mary A. Thomas, of Vermelles House, Edward St., Glyn Neath, Neath, Glam."
815692,THOMAS,JOHN,J,,,30/07/1916,,Private,The King's (Liverpool Regiment),,17th Bn.,France,'27479',THIEPVAL MEMORIAL,Pier and Face 1 D  8 B and 8 C.,
815693,THOMAS,JOHN,J,,,22/02/1917,,Corporal,Royal Engineers,,173rd Tunnelling Coy.,France,'82616',THIEPVAL MEMORIAL,Pier and Face 8 A and 8 D.,
815694,THOMAS,JOHN CHARLES,J C,21,,15/07/1916,,Private,Middlesex Regiment,,1st Bn.,France,'G/9273',THIEPVAL MEMORIAL,Pier and Face 12 D and 13 B.,"Son of Mrs. Caroline Gibson, of 20, Stewart St., Cubitt Town, Poplar London."
815695,THOMAS,JOHN CHARLES,J C,22,,10/07/1916,,Private,Welsh Regiment,,14th Bn.,France,'17352',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,"Son of John S. and Francesca Thomas, of Mill Lane, Blackpill, Swansea."
815696,THOMAS,JOHN FREDERICK,J F,17,,11/07/1916,,Private,Royal Welsh Fusiliers,,"""D"" Coy. 16th Bn.",France,'31325',THIEPVAL MEMORIAL,Pier and Face 4 A.,"Son of William and Louisa Thomas, of 8, Borthyn St., Ruthin, Denbighshire."
815697,THOMAS,JOHN LEWIS,J L,,,10/09/1916,,Private,Welsh Guards,,1st Bn,France,'2248',THIEPVAL MEMORIAL,Pier and Face 7 D.,
815698,THOMAS,JOHN LISTER,J L,32,,21/10/1916,,Private,South Lancashire Regiment,,8th Bn.,France,'31131',THIEPVAL MEMORIAL,Pier and Face 7 A and 7 B.,"Son of John Thomas, of Grey Friars Rd., Shrewsbury, and the late Jane Thomas."
815699,THOMAS,JOHN PAGE,J P,,,01/07/1916,,Lance Corporal,The King's (Liverpool Regiment),,18th Bn.,France,'16402',THIEPVAL MEMORIAL,Pier and Face 1 D  8 B and 8 C.,
815700,THOMAS,JOHN WILLIAM,J W,59,,30/12/1917,,Able Seaman,Royal Naval Volunteer Reserve,,Howe Bn. R.N. Div.,France,'R/5323',THIEPVAL MEMORIAL,Pier and Face 1 A.,"Son of Isaac Thomas, of Newtown, Sharpness, Berkeley; husband of Rosaline Ford (formerly Thomas), of Ham, Berkeley, Glos."
815701,THOMAS,JOSEPH,J,,,10/07/1916,,Private,Welsh Regiment,,14th Bn.,France,'18063',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,
815702,THOMAS,JOSEPH,J,26,,10/07/1916,,Private,Welsh Regiment,,13th Bn.,France,'21455',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,"Son of Mrs. E. Thomas, of Woofferton, Ludlow, Salop."
815703,THOMAS,JOSEPH,J,,,26/08/1916,,Private,Cheshire Regiment,,13th Bn.,France,'24677',THIEPVAL MEMORIAL,Pier and Face 3 C and 4 A.,
815704,THOMAS,JOSEPH B.,J B,,,30/07/1916,,Lance Corporal,The King's (Liverpool Regiment),,17th Bn.,France,'17513',THIEPVAL MEMORIAL,Pier and Face 1 D  8 B and 8 C.,
815705,THOMAS,JOSEPH EVAN,J E,24,,29/09/1916,,Private,King's Shropshire Light Infantry,,1st Bn.,France,'9921',THIEPVAL MEMORIAL,Pier and Face 12 A and 12 D.,"Son of Evan and Catherine Thomas, of 4, Brynycastle Terrace, Gobowen, Oswestry, Salop."
815706,THOMAS,JOSEPH J.,J J,,,19/07/1916,,Private,Gloucestershire Regiment,,14th Bn.,France,'24019',THIEPVAL MEMORIAL,Pier and Face 5 A and 5 B.,
815707,THOMAS,JOSEPH ROBERT,J R,,,01/07/1916,,Private,Royal Fusiliers,,2nd Bn.,France,'G/14102',THIEPVAL MEMORIAL,Pier and Face 8 C  9 A and 16 A.,
815708,THOMAS,LAWRENCE,L,23,,01/07/1916,,Corporal,York and Lancaster Regiment,,"""A"" Coy. 14th Bn.",France,'14/209',THIEPVAL MEMORIAL,Pier and Face 14 A and 14 B.,"Son of Isaac Thomas, of 119, Snydale Rd., Cudworth, Barnsley."
815709,THOMAS,LEN ELYSTAN OWEN,L E O,22,,07/10/1916,,Private,London Regiment (Prince of Wales' Own Civil Service Rifles),,1st/15th Bn.,France,'532107',THIEPVAL MEMORIAL,Pier and Face 13 C.,"Son of Leonard Walter Thomas, I.S.O., of 41, Farrer Rd., Hornsey, London, and the late Elizabeth Lyell Thomas. Educated at Whitgift Grammar School, and Strand School, King's College. A Civil Servant (Accountant General's Department, G.P.O.)."
815710,THOMAS,LEONARD COURTNEY,L C,18,,18/08/1916,,Private,Duke of Cornwall's Light Infantry,,6th Bn.,France,'20900',THIEPVAL MEMORIAL,Pier and Face 6 B.,"Son of Frederick and Elizabeth Ann Thomas, of Hillside, Mawgan in Meneage, Cornwall."
815711,THOMAS,LLEWELLYN,L,20,,13/11/1916,,Private,Royal Welsh Fusiliers,,10th Bn.,France,'14936',THIEPVAL MEMORIAL,Pier and Face 4 A.,"Son of Griffith and Mary Thomas, of Ty Newydd, Pentir Bangor. Carnarvonshire."
815712,THOMAS,MALDWYN,M,19,,10/07/1916,,Private,Royal Welsh Fusiliers,,15th Bn.,France,'16981',THIEPVAL MEMORIAL,Pier and Face 4 A.,"Son of Edward and Mary Thomas, of 3, Temple Vale, Dolydd Lane, Cefn Mawr, Wrexham, Denbighshire."
815713,THOMAS,MOSES REES,M R,19,,09/10/1916,,Private,King's Shropshire Light Infantry,,"""C"" Coy. 1st Bn.",France,'7084',THIEPVAL MEMORIAL,Pier and Face 12 A and 12 D.,"Son of Edmund and Sarah Thomas, of 3, Railway View, Penrhiwfer, Pen-ygraig (Rhondda), Glam."
815714,THOMAS,NATHAN,N,,,19/07/1916,,Private,Royal Scots,,12th Bn.,France,'20516',THIEPVAL MEMORIAL,Pier and Face 6 D and 7 D.,
815715,THOMAS,OWEN JOHN,O J,,,12/09/1916,,Private,Middlesex Regiment,,1st/8th Bn.,France,'TF/4618',THIEPVAL MEMORIAL,Pier and Face 12 D and 13 B.,
815716,THOMAS,REGINALD,R,20,,08/10/1916,,Rifleman,London Regiment (First Surrey Rifles),,1st/21st Bn.,France,'653165',THIEPVAL MEMORIAL,Pier and Face 13 C.,Son of the late John B. and Annie Thomas.
815717,THOMAS,REGINALD HAROLD WILLIAM,R H W,19,,10/09/1916,,Rifleman,London Regiment (London Rifle Brigade),,1st/5th Bn.,France,'11015',THIEPVAL MEMORIAL,Pier and Face 9 D.,"Son of Mrs. Sarah Thomas, of 145, Nightingale Lane, Hornsey, London."
815718,THOMAS,RICHARD,R,,,07/07/1916,,Private,Lancashire Fusiliers,,10th Bn.,France,'9639',THIEPVAL MEMORIAL,Pier and Face 3 C and 3 D.,
815719,THOMAS,RICHARD,R,24,,09/07/1916,,Private,Royal Welsh Fusiliers,,14th Bn.,France,'21262',THIEPVAL MEMORIAL,Pier and Face 4 A.,"Son of Hugh and Ellen Thomas, of 13, High St., Bryngwran, Valley, Anglesey."
815720,THOMAS,RICHARD,R,,,11/07/1916,,Private,South Wales Borderers,,11th Bn.,France,'21772',THIEPVAL MEMORIAL,Pier and Face 4 A.,
815721,THOMAS,RICHARD,R,,,07/07/1916,,Company Serjeant Major,Welsh Regiment,,16th Bn.,France,'24093',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,
815722,THOMAS,RICHARD CHARLES,R C,,,03/07/1916,,Private,The Queen's (Royal West Surrey Regiment),,6th Bn.,France,'G/4577',THIEPVAL MEMORIAL,Pier and Face 5 D and 6 D.,
815723,THOMAS,RICHARD WILLIAM,R W,,,12/10/1916,,Private,King's Shropshire Light Infantry,,1st Bn.,France,'17430',THIEPVAL MEMORIAL,Pier and Face 12 A and 12 D.,
815724,THOMAS,ROBERT,R,,,04/07/1916,,Private,Cheshire Regiment,,9th Bn.,France,'11771',THIEPVAL MEMORIAL,Pier and Face 3 C and 4 A.,
815725,THOMAS,ROBERT HUGH,R H,32,,15/09/1916,,Private,Bedfordshire Regiment,,8th Bn.,France,'20032',THIEPVAL MEMORIAL,Pier and Face 2 C.,"Husband of Sarah Jane Thomas, of 2, Morley Rd., Poulton, Wallasey, Cheshire."
815726,THOMAS,ROBERT OWEN,R O,29,,30/07/1916,,Private,The King's (Liverpool Regiment),,20th Bn.,France,'23986',THIEPVAL MEMORIAL,Pier and Face 1 D  8 B and 8 C.,Son of John and Mary Thomas.
815727,THOMAS,SAMUEL,S,,,01/07/1916,,Private,Northumberland Fusiliers,,24th (Tyneside Irish) Bn.,France,'24/1156',THIEPVAL MEMORIAL,Pier and Face 10 B  11 B and 12 B.,
815728,THOMAS,SAMUEL,S,,,16/09/1916,,Private,Welsh Guards,,1st Bn.,France,'2080',THIEPVAL MEMORIAL,Pier and Face 7 D.,
815729,THOMAS,SAMUEL,S,29,,07/07/1916,,Private,Welsh Regiment,,9th Bn.,France,'24646',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,"Son of William and Jane Thomas, of 6, Beaumaris Rd., Llangoed, Anglesey."
815730,THOMAS,SAMUEL HARLAND,S H,26,,30/07/1916,,Private,The King's (Liverpool Regiment),,17th Bn.,France,'15938',THIEPVAL MEMORIAL,Pier and Face 1 D  8 B and 8 C.,"Son of Samuel and Rachel Thomas, of Glebe Terrace, Frodsham, Cheshire."
815731,THOMAS,SIDNEY,S,23,,01/07/1916,,Second Lieutenant,Suffolk Regiment,,11th Bn.,France,,THIEPVAL MEMORIAL,Pier and Face 1 C and 2 A.,"Son of Thomas and A. Thomas, of 149, Cowbridge Rd., Cardiff."
815732,THOMAS,SIDNEY CHARLES,S C,,,18/08/1916,,Private,Royal Berkshire Regiment,,8th Bn.,France,'21537',THIEPVAL MEMORIAL,Pier and Face 11 D.,
815733,THOMAS,STANLEY,S,19,,01/10/1916,,Private,South Lancashire Regiment,,8th Bn.,France,'14716',THIEPVAL MEMORIAL,Pier and Face 7 A and 7 B.,Son of the late David and S. Thomas.
815734,THOMAS,SYDNEY,S,36,,27/10/1916,,Private,Welsh Regiment,,9th Bn.,France,'34089',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,"Son of Mr. and Mrs. Thomas, of Ferndale (Rhondda), Glam; husband of Hannah Thomas, of 12, Penybryn, Penallu Rd., Ystrad Mynach, Cardiff."
815735,THOMAS,SYDNEY GEORGE,S G,34,,16/09/1916,,Private,Sherwood Foresters (Notts and Derby Regiment),,2nd Bn.,France,'6771',THIEPVAL MEMORIAL,Pier and Face 10 C  10 D and 11 A.,"Son of Frederick and Mary Thomas, of Sydling, Dorchester; husband of Alice Maud May Thomas, of Sydling, Dorchester."
815736,THOMAS,THOMAS,T,,,11/07/1916,,Private,Royal Welsh Fusiliers,,16th Bn.,France,'19093',THIEPVAL MEMORIAL,Pier and Face 4 A.,
815737,THOMAS,THOMAS,T,,,25/09/1916,,Private,Grenadier Guards,,4th Bn.,France,'19298',THIEPVAL MEMORIAL,Pier and Face 8 D.,
815738,THOMAS,THOMAS,T,32,,08/09/1916,,Lance Corporal,Welsh Regiment,,2nd Bn.,France,'19768',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,"Husband of Louie Thomas, of 62, Roath Court Rd., Cardiff."
815739,THOMAS,THOMAS GEORGE,T G,,,10/07/1916,,Private,Welsh Regiment,,14th Bn.,France,'18052',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,
815740,THOMAS,THOMAS OLIVER,T O,22,,10/07/1916,12/07/1916,Second Lieutenant,Royal Welsh Fusiliers,,17th Bn.,France,,THIEPVAL MEMORIAL,Pier and Face 4 A.,"Son of the Rev. D. P. and Mrs. Thomas, of The Rectory, Llanberis, Merioneth."
815741,THOMAS,WALTER,W,,,07/07/1916,,Private,Lancashire Fusiliers,,10th Bn.,France,'4010',THIEPVAL MEMORIAL,Pier and Face 3 C and 3 D.,
815742,THOMAS,WALTER,W,,,14/09/1916,16/09/1916,Private,Grenadier Guards,,1st Bn.,France,'23775',THIEPVAL MEMORIAL,Pier and Face 8 D.,
815743,THOMAS,WALTER GREENWOOD,W G,,,14/04/1917,,Private,Sherwood Foresters (Notts and Derby Regiment),,1st Bn.,France,'78255',THIEPVAL MEMORIAL,Pier and Face 10 C  10 D and 11 A.,
815744,THOMAS,WALTER ROWLEY,W R,20,,16/09/1916,,Private,Somerset Light Infantry,,6th Bn.,France,'10338',THIEPVAL MEMORIAL,Pier and Face 2 A.,"Son of Walter Samuel, and Alice Thomas, of 42, Glendare St., Barton Hill, Bristol."
815745,THOMAS,WILLIAM,W,,,21/08/1916,,Rifleman,Rifle Brigade,,3rd Bn.,France,'Z/992',THIEPVAL MEMORIAL,Pier and Face 16 B and 16 C.,
815746,THOMAS,WILLIAM,W,,,16/09/1916,,Lance Corporal,Somerset Light Infantry,,6th Bn.,France,'10412',THIEPVAL MEMORIAL,Pier and Face 2 A.,
815747,THOMAS,WILLIAM,W,,,03/07/1916,,Private,South Wales Borderers,,6th Bn.,France,'17627',THIEPVAL MEMORIAL,Pier and Face 4 A.,
815748,THOMAS,WILLIAM,W,,,10/07/1916,,Private,Welsh Regiment,,13th Bn.,France,'18459',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,
815749,THOMAS,WILLIAM,W,25,,12/07/1916,,Private,Welsh Regiment,,10th Bn.,France,'21736',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,"Son of Mrs. Mary Lucy, of 45, Commercial St., Abergwynfy, Glam."
815750,THOMAS,WILLIAM,W,,,28/10/1916,,Private,The King's (Liverpool Regiment),,4th Bn.,France,'39105',THIEPVAL MEMORIAL,Pier and Face 1 D  8 B and 8 C.,
815751,THOMAS,WILLIAM ALFRED,W A,,,01/07/1916,,Rifleman,London Regiment (The Rangers),,1st/12th Bn.,France,'471312',THIEPVAL MEMORIAL,Pier and Face 9 C.,
815752,THOMAS,WILLIAM ARTHUR,W A,20,,14/11/1916,,Serjeant,South Lancashire Regiment,,7th Bn.,France,'34001',THIEPVAL MEMORIAL,Pier and Face 7 A and 7 B.,"Son of Mr. and Mrs. William Thomas, of 19, Wern Place, Aberavon, Port Talbot, Glam."
815753,THOMAS,WILLIAM EDWARD,W E,35,,16/08/1916,,Private,Royal Welsh Fusiliers,,10th Bn.,France,'12043',THIEPVAL MEMORIAL,Pier and Face 4 A.,"Son of David Thomas, of Pen-Y-graig, Llwynhendy, Llanelly, Carmarthenshire."
815754,THOMAS,WILLIAM GEORGE,W G,35,,03/07/1916,,Private,South Lancashire Regiment,,8th Bn.,France,'15041',THIEPVAL MEMORIAL,Pier and Face 7 A and 7 B.,"Husband of E. M. Thomas, of 12, Walton Rd., Stockton Heath. Warrington."
815755,THOMAS,WILLIAM HENRY,W H,,,16/09/1916,,Private,Welsh Guards,,1st Bn.,France,'1373',THIEPVAL MEMORIAL,Pier and Face 7 D.,
815756,THOMAS,WILLIAM HENRY,W H,23,,28/07/1916,,Private,Royal Fusiliers,,"""C"" Coy. 24th Bn.",France,'SPTS/3143',THIEPVAL MEMORIAL,Pier and Face 8 C  9 A and 16 A.,"Son of Mrs. C. Truman, of Barry's Lane, Padstow, Cornwall; husband of Ethel Thomas, of 9, Hyr Bellevue, Redruth, Cornwall."
815757,THOMAS,WILLIAM HENRY,W H,27,,14/07/1916,,Private,Royal Welsh Fusiliers,,1st Bn.,France,'13518',THIEPVAL MEMORIAL,Pier and Face 4 A.,"Son of Mrs. Sarah Thomas, of 143, Sandy Rd., Llanelly, Carmarthenshire. Previously wounded Sept.,."
815758,THOMAS,WILLIAM HENRY CECIL,W H C,30,,16/08/1916,,Private,Oxford and Bucks Light Infantry,,1st/4th Bn.,France,'6153',THIEPVAL MEMORIAL,Pier and Face 10 A and 10 D.,"Son of Mrs. Thomas, of 41, Sycamore Grove, New Malden, Surrey; husband of Elsie Ada Thomas, of ""St. Margarets,"" Belmont Rd., Torquay."
815759,THOMAS,WILLIAM JOHN,W J,,M M,18/11/1916,,Company Quartermaster Serjeant,Grenadier Guards,,1st Bn.,France,'13716',THIEPVAL MEMORIAL,Pier and Face 8 D.,
815760,THOMAS,WILLIAM ROBERT,W R,,,10/07/1916,,Private,Welsh Regiment,,13th Bn.,France,'22818',THIEPVAL MEMORIAL,Pier and Face 7 A and 10 A.,
815761,THOMAS,WILLIAM STANLEY,W S,,,15/10/1916,,Lieutenant,Essex Regiment,,4th Bn. attd. 11th Bn.,France,,THIEPVAL MEMORIAL,Pier and Face 10 D.,
815762,THOMAS,WYNDHAM EDWARD,W E,,,26/09/1916,,Lance Corporal,Middlesex Regiment,,12th Bn.,France,'G/40080',THIEPVAL MEMORIAL,Pier and Face 12 D and 13 B.,
81989,THOMAS,CLEMENT DUDLEY,C D,39,,17/09/1916,,Private,Princess Patricia's Canadian Light Infantry (Eastern Ontario Regiment),,,France,'1228',"CONTAY BRITISH CEMETERY, CONTAY",II. B. 26.,"Son of Mrs. C. J. Thomas, of Brecon, Wales."
81990,THOMAS,JOHN,J,35,,06/12/1916,,Private,Manchester Regiment,,11th Bn.,France,'23620',"CONTAY BRITISH CEMETERY, CONTAY",VIII. C. 26.,"Son of Henry and Ellen Thomas; husband of Rosetta Thomas, of 80, Warrington Rd., Lower Ince, Wigan."
81991,THOMAS,THOMAS,T,34,,14/04/1918,,Corporal,Royal Field Artillery,,"""D"" Bty. 63rd Bde.",France,'2818',"CONTAY BRITISH CEMETERY, CONTAY",VII. E. 16.,"Son of David and Sarah Thomas, of Llandebie. Carmarthenshire."
82294,THOMAS,,E R,19,,01/07/1918,,Lance Corporal,The Buffs (East Kent Regiment),,6th Bn.,France,'201305',HARPONVILLE COMMUNAL CEMETERY EXTENSION,D. 14.,"Son of Charles and Alice Thomas, of Hythe, Kent."
82295,THOMAS,GEORGE ARTHUR,G A,19,,30/06/1918,,Private,The Queen's (Royal West Surrey Regiment),,6th Bn.,France,'61194',HARPONVILLE COMMUNAL CEMETERY EXTENSION,C. 18.,"Son or Mr. R. G. and Mrs. C. N. Thomas, of 71, St. Ervans Rd., North Kensington, London."
827405,THOMAS,ALEXANDER,A,37,,19/11/1917,,Private,Border Regiment,,7th Bn.,Belgium,'241818',TYNE COT MEMORIAL,Panel 85 to 86.,"Son of William and Sarah Thomas; husband of Emma Cox Rogers (formerly Thomas), of 43, James St., Thornaby-on-Tees."
827406,THOMAS,ALEXANDER WILLIAM EWART,A W E,,,05/10/1917,,Private,Royal Dublin Fusiliers,,1st Bn.,Belgium,'41445',TYNE COT MEMORIAL,Panel 144 to 145.,
827407,THOMAS,ALFRED,A,32,,10/11/1917,,Private,Sherwood Foresters (Notts and Derby Regiment),,17th Bn.,Belgium,'17976',TYNE COT MEMORIAL,Panel 99 to 102 and 162 to 162A.,Son of the late Lydia Thomas.
827408,THOMAS,ALLEN W.,A W,20,,22/10/1917,,Private,Gloucestershire Regiment,,14th Bn.,Belgium,'32075',TYNE COT MEMORIAL,Panel 72 to 75.,"Son of Mrs. Eliza Thomas, of 3, Burcott Rd., Hereford."
827409,THOMAS,ARCHIBALD,A,32,,26/09/1917,,Lance Corporal,King's Shropshire Light Infantry,,7th Bn.,Belgium,'9572',TYNE COT MEMORIAL,Panel 112 to 113.,Son of the late David and Mary Thomas. Nearly 12 years' service.
827410,THOMAS,ARTHUR,A,30,,14/04/1918,,Private,Machine Gun Corps (Infantry),,49th Coy.,Belgium,'125633',TYNE COT MEMORIAL,Panel 154 to 159 and 163A.,"Husband of Maud Bloor (formerly Thomas), of Havannah, Eaton, Congleton, Cheshire."
